2026-09-25T07:02:18Z	200	56258	https://ia800704.us.archive.org/35/items/sim_minnesota-medicine_1974_57_index/sim_minnesota-medicine_1974_57_index_djvu.txt	TEXT sim_minnesota-medicine_1974_57_index sim_minnesota-medicine_1974_57_index_djvu.txt | ct=text/plain; charset=utf-8 CL=56258
2026-09-25T07:02:39Z	200	11719	https://archive.org/metadata/sim_minnesota-medicine_1975_58_index	METADATA sim_minnesota-medicine_1975_58_index | ct=application/json CL=
2026-09-25T07:02:43Z	200	35570	https://ia800708.us.archive.org/20/items/sim_minnesota-medicine_1975_58_index/sim_minnesota-medicine_1975_58_index_djvu.txt	TEXT sim_minnesota-medicine_1975_58_index sim_minnesota-medicine_1975_58_index_djvu.txt | ct=text/plain; charset=utf-8 CL=35570
2026-09-25T07:02:48Z	200	11715	https://archive.org/metadata/sim_minnesota-medicine_1976_59_index	METADATA sim_minnesota-medicine_1976_59_index | ct=application/json CL=
2026-09-25T07:02:51Z	200	33240	https://ia800803.us.archive.org/22/items/sim_minnesota-medicine_1976_59_index/sim_minnesota-medicine_1976_59_index_djvu.txt	TEXT sim_minnesota-medicine_1976_59_index sim_minnesota-medicine_1976_59_index_djvu.txt | ct=text/plain; charset=utf-8 CL=33240
2026-09-25T07:02:56Z	200	11920	https://archive.org/metadata/sim_minnesota-medicine_1977_60_index	METADATA sim_minnesota-medicine_1977_60_index | ct=application/json CL=
2026-09-25T07:03:00Z	200	31793	https://ia800709.us.archive.org/26/items/sim_minnesota-medicine_1977_60_index/sim_minnesota-medicine_1977_60_index_djvu.txt	TEXT sim_minnesota-medicine_1977_60_index sim_minnesota-medicine_1977_60_index_djvu.txt | ct=text/plain; charset=utf-8 CL=31793
2026-09-25T07:03:04Z	200	11448	https://archive.org/metadata/sim_minnesota-medicine_1978_61_index	METADATA sim_minnesota-medicine_1978_61_index | ct=application/json CL=
2026-09-25T07:03:08Z	200	19672	https://ia801804.us.archive.org/21/items/sim_minnesota-medicine_1978_61_index/sim_minnesota-medicine_1978_61_index_djvu.txt	TEXT sim_minnesota-medicine_1978_61_index sim_minnesota-medicine_1978_61_index_djvu.txt | ct=text/plain; charset=utf-8 CL=19672
2026-09-25T07:03:12Z	200	11751	https://archive.org/metadata/sim_minnesota-medicine_1979_62_index	METADATA sim_minnesota-medicine_1979_62_index | ct=application/json CL=
